"Filename","Frame","Time (mins)","OpCode","TapeReader","Sampling period","Date","Site","Treatment","Camera no.","spp","Activity","count"
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",13183,30.9548,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Transient",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",14000,31.4092,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",14268,31.5582,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Monodactylus.argenteus","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",14681,31.7879,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Trachinops.taeniatus","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",14681,31.7879,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",16537,32.82,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Trachinops.taeniatus","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",16610,32.8606,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",16995,33.0747,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",17294,33.241,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Girella.tricuspidata","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",17451,33.3283,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Girella.tricuspidata","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",17552,33.3845,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",18069,33.672,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Trachinops.taeniatus","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",19891,34.6852,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",20042,34.7692,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",20161,34.8354,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Girella.tricuspidata","Passing",1
"SW_MOD_LB-M3_A2_01May2026_GX038030.MP4",20518,35.0339,"SW_MOD_LB-M3_A2_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","A2","Trachinops.taeniatus","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",8991,5,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Favonigobius.exquisitus","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",8991,5,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",8991,5,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",8991,5,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",8991,5,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9225,5.1301,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9228,5.1318,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9365,5.208,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9413,5.2347,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9503,5.2847,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9598,5.3376,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Favonigobius.exquisitus","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9623,5.3515,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9623,5.3515,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Acanthopagrus.australis","Feeding",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9623,5.3515,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Acanthopagrus.australis","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",9805,5.4527,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10074,5.6023,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10451,5.8119,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
"SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4",10924,6.075,"SW_MOD_LB-M3_B2_30Apr2026","SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B2","Ambassis.spp","Passing",1
